station_event_id,original_event_id,catch_id,original_catch_id,verbatim_identification,species_recorded,common_name,scientific_name,scientific_name_id,taxonomic_rank,identified_by,date_identified,lifestage,catch_count,count_method,catch_weight,catch_weight_units,weight_method,comments
IYS2022-Franklin-5-55-141-Trawl,IYS2022-002-114,IYS2022-Franklin-5-55-141-Trawl-4ZJ,IYS2022-002-114-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Erika Anderson,2022-03-12,,4,Total,0.21,kilograms,Total,
IYS2022-Franklin-5-55-141-Trawl,IYS2022-002-114,IYS2022-Franklin-5-55-141-Trawl-95G,IYS2022-002-114-95G,Gonatopsis borealis,Boreopacific Gonate Squid,,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,species,Erika Anderson,2022-03-12,,1,Total,0.05,kilograms,Total,
IYS2022-Franklin-5-55-141-Trawl,IYS2022-002-114,IYS2022-Franklin-5-55-141-Trawl-276,IYS2022-002-114-276,Gasterosteus aculeatus,Threespine Stickleback,,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Erika Anderson,2022-03-12,,306,Total,1.35,kilograms,Total,
IYS2022-Franklin-5-55-141-Trawl,IYS2022-002-114,IYS2022-Franklin-5-55-141-Trawl-3X0,IYS2022-002-114-3X0,Ctenophora,Comb Jellyfish,,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,phylum,Erika Anderson,2022-03-12,,1,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-55-141-Trawl,IYS2022-002-114,IYS2022-Franklin-5-55-141-Trawl-3HC,IYS2022-002-114-3HC,Calycopsis,Calycopsis,,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,genus,Erika Anderson,2022-03-12,,3,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-55-141-Trawl,IYS2022-002-114,IYS2022-Franklin-5-55-141-Trawl-317,IYS2022-002-114-015,Bathymasteridae,Ronquils,,Bathymasteridae,urn:lsid:marinespecies.org:taxname:151388,family,Erika Anderson,2022-03-12,,6,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-118,IYS2022-002-118-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Erika Anderson,2022-03-13,,1,Total,0.75,kilograms,Total,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-5A7,IYS2022-002-118-5A7,Phacellophora camtschatica,Fried Egg Jellyfish,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Erika Anderson,2022-03-13,,12,Total,8.3,kilograms,Total,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-RAB,IYS2022-002-118-RAB,Euphausiacea,Euphausiids,,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,order,Erika Anderson,2022-03-13,,,Total,2,kilograms,Total,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-3X0,IYS2022-002-118-3X0,Ctenophora,Comb Jellyfish,,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,phylum,Erika Anderson,2022-03-13,,2,Total,0.02,kilograms,Total,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-276,IYS2022-002-118-276,Gasterosteus aculeatus,Threespine Stickleback,,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Erika Anderson,2022-03-13,,5,Total,0.02,kilograms,Total,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-4ZJ,IYS2022-002-118-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Erika Anderson,2022-03-13,,5,Total,1.56,kilograms,Total,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-3R5,IYS2022-002-118-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Erika Anderson,2022-03-13,,,Total,1.99,kilograms,Total,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-3HC,IYS2022-002-118-3HC,Calycopsis,Calycopsis,,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,genus,Erika Anderson,2022-03-13,,1,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,IYS2022-Franklin-5-56-141-Trawl-95C,IYS2022-002-118-95C,Berryteuthis anonychus,Smallfin Gonate Squid,,Berryteuthis anonychus,urn:lsid:marinespecies.org:taxname:342285,species,Erika Anderson,2022-03-13,,5,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-57-144-Trawl,IYS2022-002-125,IYS2022-Franklin-5-57-144-Trawl-112,IYS2022-002-125-112,Oncorhynchus keta,Chum Salmon,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Erika Anderson,2022-03-14,,2,Total,3.32,kilograms,Total,
IYS2022-Franklin-5-57-144-Trawl,IYS2022-002-125,IYS2022-Franklin-5-57-144-Trawl-276,IYS2022-002-125-276,Gasterosteus aculeatus,Threespine Stickleback,,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Erika Anderson,2022-03-14,,24,Total,0.1,kilograms,Total,
IYS2022-Franklin-5-57-144-Trawl,IYS2022-002-125,IYS2022-Franklin-5-57-144-Trawl-4ZJ,IYS2022-002-125-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Erika Anderson,2022-03-14,,24,Total,5.71,kilograms,Total,
IYS2022-Franklin-5-57-144-Trawl,IYS2022-002-125,IYS2022-Franklin-5-57-144-Trawl-95G,IYS2022-002-125-95G,Gonatopsis borealis,Boreopacific Gonate Squid,,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,species,Erika Anderson,2022-03-14,,1,Total,0.08,kilograms,Total,
IYS2022-Franklin-5-57-144-Trawl,IYS2022-002-125,IYS2022-Franklin-5-57-144-Trawl-5A3,IYS2022-002-125-5A3,Aurelia labiata,Moon Jellyfish,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Erika Anderson,2022-03-14,,1,Total,0.09,kilograms,Total,
IYS2022-Franklin-5-57-144-Trawl,IYS2022-002-125,IYS2022-Franklin-5-57-144-Trawl-3R5,IYS2022-002-125-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Erika Anderson,2022-03-14,,,Total,0.67,kilograms,Total,
IYS2022-Franklin-5-57-144-Trawl,IYS2022-002-125,IYS2022-Franklin-5-57-144-Trawl-3G0,IYS2022-002-125-3G0,Scyphozoa,Jellyfish,,Scyphozoa,urn:lsid:marinespecies.org:taxname:135220,class,Erika Anderson,2022-03-14,,,Total,0.11,kilograms,Total,
IYS2022-Franklin-5-56-144-Trawl,IYS2022-002-127,IYS2022-Franklin-5-56-144-Trawl-317,IYS2022-002-127-015,Bathymasteridae,Ronquils,,Bathymasteridae,urn:lsid:marinespecies.org:taxname:151388,family,Erika Anderson,2022-03-15,,1,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-56-144-Trawl,IYS2022-002-127,IYS2022-Franklin-5-56-144-Trawl-96A,IYS2022-002-127-96A,Onychoteuthis borealijaponicus,Boreal Clubhook Squid,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,Erika Anderson,2022-03-15,,1,Total,0.09,kilograms,Total,
IYS2022-Franklin-5-56-144-Trawl,IYS2022-002-127,IYS2022-Franklin-5-56-144-Trawl-276,IYS2022-002-127-276,Gasterosteus aculeatus,Threespine Stickleback,,Gasterosteus aculeatus,urn:lsid:marinespecies.org:taxname:126505,species,Erika Anderson,2022-03-15,,2633,Total,12.11,kilograms,Total,
IYS2022-Franklin-5-56-144-Trawl,IYS2022-002-127,IYS2022-Franklin-5-56-144-Trawl-3HC,IYS2022-002-127-3HC,Calycopsis,Calycopsis,,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,genus,Erika Anderson,2022-03-15,,2,Total,0.01,kilograms,Total,
IYS2022-Franklin-5-56-144-Trawl,IYS2022-002-127,IYS2022-Franklin-5-56-144-Trawl-5A7,IYS2022-002-127-5A7,Phacellophora camtschatica,Fried Egg Jellyfish,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Erika Anderson,2022-03-15,,,Total,0.26,kilograms,Total,
IYS2022-Franklin-5-55-144-Trawl,IYS2022-002-134,IYS2022-Franklin-5-55-144-Trawl-118,IYS2022-002-134-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Erika Anderson,2022-03-15,,5,Total,4.74,kilograms,Total,
IYS2022-Franklin-5-55-144-Trawl,IYS2022-002-134,IYS2022-Franklin-5-55-144-Trawl-4ZJ,IYS2022-002-134-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Erika Anderson,2022-03-15,,2,Total,1.12,kilograms,Total,
IYS2022-Franklin-5-55-144-Trawl,IYS2022-002-134,IYS2022-Franklin-5-55-144-Trawl-5A7,IYS2022-002-134-5A7,Phacellophora camtschatica,Fried Egg Jellyfish,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Erika Anderson,2022-03-15,,9,Total,6.22,kilograms,Total,
IYS2022-Franklin-5-55-144-Trawl,IYS2022-002-134,IYS2022-Franklin-5-55-144-Trawl-3R5,IYS2022-002-134-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Erika Anderson,2022-03-15,,,Total,2.98,kilograms,Total,
IYS2022-Franklin-5-55-144-Trawl,IYS2022-002-134,IYS2022-Franklin-5-55-144-Trawl-RAB,IYS2022-002-134-RAB,Euphausiacea,Euphausiids,,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,order,Erika Anderson,2022-03-15,,,Total,0.05,kilograms,Total,
IYS2022-Franklin-5-55-144-Trawl,IYS2022-002-134,IYS2022-Franklin-5-55-144-Trawl-96A,IYS2022-002-134-96A,Onychoteuthis borealijaponicus,Boreal Clubhook Squid,,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,Erika Anderson,2022-03-15,,1,Total,0.11,kilograms,Total,
IYS2022-Franklin-5-54-144-Trawl,IYS2022-002-139,IYS2022-Franklin-5-54-144-Trawl-118,IYS2022-002-139-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Erika Anderson,2022-03-16,,1,Total,1.26,kilograms,Total,
IYS2022-Franklin-5-54-144-Trawl,IYS2022-002-139,IYS2022-Franklin-5-54-144-Trawl-5A7,IYS2022-002-139-5A7,Phacellophora camtschatica,Fried Egg Jellyfish,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Erika Anderson,2022-03-16,,,Total,1,kilograms,Total,
IYS2022-Franklin-5-54-144-Trawl,IYS2022-002-139,IYS2022-Franklin-5-54-144-Trawl-5A3,IYS2022-002-139-5A3,Aurelia labiata,Moon Jellyfish,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Erika Anderson,2022-03-16,,4,Total,0.59,kilograms,Total,
IYS2022-Franklin-5-54-144-Trawl,IYS2022-002-139,IYS2022-Franklin-5-54-144-Trawl-4ZJ,IYS2022-002-139-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Erika Anderson,2022-03-16,,3,Total,1,kilograms,Total,
IYS2022-Franklin-5-54-144-Trawl,IYS2022-002-139,IYS2022-Franklin-5-54-144-Trawl-3R5,IYS2022-002-139-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Erika Anderson,2022-03-16,,,Total,4.35,kilograms,Total,
IYS2022-Franklin-5-54-144-Trawl,IYS2022-002-139,IYS2022-Franklin-5-54-144-Trawl-OAA,IYS2022-002-139-OAA,Amphipoda,Amphipods,,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,order,Erika Anderson,2022-03-16,,4,Visual estimate,,kilograms,Trace,
IYS2022-Franklin-5-54-144-Trawl,IYS2022-002-139,IYS2022-Franklin-5-54-144-Trawl-176,IYS2022-002-139-176,Anotopteridae,Daggertooths,,Anotopteridae,urn:lsid:marinespecies.org:taxname:125440,family,Erika Anderson,2022-03-16,,1,Total,0.04,kilograms,Total,
IYS2022-Franklin-5-53-144-Trawl,IYS2022-002-143,IYS2022-Franklin-5-53-144-Trawl-118,IYS2022-002-143-118,Oncorhynchus nerka,Sockeye Salmon,,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,species,Erika Anderson,2022-03-16,,8,Total,3.48,kilograms,Total,
IYS2022-Franklin-5-53-144-Trawl,IYS2022-002-143,IYS2022-Franklin-5-53-144-Trawl-3R5,IYS2022-002-143-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Erika Anderson,2022-03-16,,,Total,8.41,kilograms,Total,
IYS2022-Franklin-5-53-144-Trawl,IYS2022-002-143,IYS2022-Franklin-5-53-144-Trawl-5A3,IYS2022-002-143-5A3,Aurelia labiata,Moon Jellyfish,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Erika Anderson,2022-03-16,,3,Total,0.23,kilograms,Total,
IYS2022-Franklin-5-53-144-Trawl,IYS2022-002-143,IYS2022-Franklin-5-53-144-Trawl-4ZJ,IYS2022-002-143-4ZJ,Chrysaora melanaster,Northern Sea Nettle,,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,species,Erika Anderson,2022-03-16,,10,Total,0.84,kilograms,Total,
IYS2022-Franklin-5-53-144-Trawl,IYS2022-002-143,IYS2022-Franklin-5-53-144-Trawl-5A7,IYS2022-002-143-5A7,Phacellophora camtschatica,Fried Egg Jellyfish,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Erika Anderson,2022-03-16,,2,Total,0.98,kilograms,Total,
IYS2022-Franklin-5-51-132-Trawl,IYS2022-002-148,IYS2022-Franklin-5-51-132-Trawl-3X0,IYS2022-002-148-3X0,Ctenophora,Comb Jellyfish,,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,phylum,Erika Anderson,2022-03-19,,13,Total,0.08,kilograms,Total,
IYS2022-Franklin-5-51-132-Trawl,IYS2022-002-148,IYS2022-Franklin-5-51-132-Trawl-3R5,IYS2022-002-148-3R5,Aequorea,Water Jellyfish,,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,Erika Anderson,2022-03-19,,,Total,0.45,kilograms,Total,
IYS2022-Franklin-5-51-132-Trawl,IYS2022-002-148,IYS2022-Franklin-5-51-132-Trawl-5A3,IYS2022-002-148-5A3,Aurelia labiata,Moon Jellyfish,,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,species,Erika Anderson,2022-03-19,,1,Total,0.04,kilograms,Total,
IYS2022-Franklin-5-51-132-Trawl,IYS2022-002-148,IYS2022-Franklin-5-51-132-Trawl-5A7,IYS2022-002-148-5A7,Phacellophora camtschatica,Fried Egg Jellyfish,,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,Erika Anderson,2022-03-19,,,Total,0.21,kilograms,Total,
IYS2022-Franklin-5-53-144-Trawl,IYS2022-002-143,IYS2022-Franklin-5-53-144-Trawl-112,IYS2022-002-143-112,Oncorhynchus keta,Chum Salmon,,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,Erika Anderson,2022-03-16,,1,Total,1.05,kilograms,Total,
IYS2019-Kaganovsky-1-Trawl,,IYS2019-Kaganovsky-1-Trawl-1,,Aequorea sp.,,aequorea jelly,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,,,unknown,,,0.028,kilograms,,
IYS2019-Kaganovsky-1-Trawl,,IYS2019-Kaganovsky-1-Trawl-2,,Hormiphora cucumis,,pleurobranchia,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,,,unknown,10,,0.023,kilograms,,
IYS2019-Kaganovsky-1-Trawl,,IYS2019-Kaganovsky-1-Trawl-3,,Phacellophora camtshchatica,,fried egg jelly,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,,,unknown,1,,0.988,kilograms,,
IYS2019-Kaganovsky-1-Trawl,,IYS2019-Kaganovsky-1-Trawl-4,,Salpa sp.,,,Salpa,urn:lsid:marinespecies.org:taxname:137233,genus,,,unknown,4,,0.005,kilograms,,no expansion
IYS2019-Kaganovsky-1-Trawl,,IYS2019-Kaganovsky-1-Trawl-5,,Thysanoessa spinifera,,euphuasiid,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,genus,,,unknown,280,,0.028,kilograms,,50 = 5g  [size range 2.4-2.6cm]
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-6,,Aequorea sp.,,aequorea jelly,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,,,unknown,,,0.53,kilograms,,
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-7,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,,,unknown,7,,0.0195,kilograms,,
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-8,,Gonatus onyx,,Clawed armhook squid,Gonatus onyx,urn:lsid:marinespecies.org:taxname:341859,species,,,unknown,1,,0.0065,kilograms,,
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-9,,Hormiphora cucumis,,pleurobranchia,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,,,unknown,62,,0.145,kilograms,,
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-10,,Microstomus pacificus,,Dover sole,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,species,,,unknown,1,,0.001,kilograms,,
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-11,,Onychoteuthis borealijaponica,,Clubhook squid,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,,,unknown,9,,0.154,kilograms,,*weight for samples of head only.  Careful how it is used
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-12,,Phacellophora camtshchatica,,fried egg jelly,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,,,unknown,2,,1.906,kilograms,,
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-13,,Tarletonbeania crenularis,,Blue lanternfish,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,species,,,unknown,179,,0.626,kilograms,,
IYS2019-Kaganovsky-2-Trawl,,IYS2019-Kaganovsky-2-Trawl-14,,Thysanoessa spinifera,,,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,genus,,,unknown,58,,0.004,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-15,,Abraliopsis felis,,,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,species,,,unknown,2,,0.0055,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-16,,Aurelia limbata,,Brown banded moon jelly,Aurelia limbata,urn:lsid:marinespecies.org:taxname:158199,species,,,unknown,1,,0.27,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-17,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,,,unknown,43,,0.302,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-18,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,,,,9,,0.02,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-19,,Corolla calceola,,,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,species,,,unknown,1,,0.001,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-20,,Hormiphora cucumis,,pleurobranchia,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,,,unknown,17,,0.129,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-21,,Lestidium ringens,,,Lestidium ringens,urn:lsid:marinespecies.org:taxname:308673,species,,,unknown,1,,0.005,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-22,,Oncorhynchus gorbuscha,,pink,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,,,unknown,1,,0.386,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-23,,Oncorhynchus kisutch,,coho,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,,,immature,1,,0.647,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-24,,Onychoteuthis borealijaponica,,Clubhook squid,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,,,unknown,17,,0.96,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-25,,Phacellophora camtshchatica,,fried egg jelly,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,,,unknown,2,,0.951,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-26,,Squalus acanthias,,Spiny dogfish,Squalus acanthias,urn:lsid:marinespecies.org:taxname:105923,species,,,unknown,1,,5,kilograms,,
IYS2019-Kaganovsky-3-Trawl,,IYS2019-Kaganovsky-3-Trawl-27,,Tarletonbeania crenularis,,Blue lanternfish,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,species,,,unknown,48,,0.146,kilograms,,
IYS2019-Kaganovsky-4-Trawl,,IYS2019-Kaganovsky-4-Trawl-28,,Hormiphora cucumis,,pleurobranchia,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,,,unknown,2,,0.002,kilograms,,
IYS2019-Kaganovsky-4-Trawl,,IYS2019-Kaganovsky-4-Trawl-29,,Oncorhynchus gorbuscha,,pink,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,,,unknown,8,,3.104,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-30,,Boreoteuthis borealis,,,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,species,,,unknown,102,,0.242,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-31,,Hormiphora cucumis,,pleurobranchia,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,,,unknown,13,,0.046,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-32,,Microstomus pacificus,,Dover sole,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,species,,,unknown,2,,0.001,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-33,,Oncorhynchus gorbuscha,,pink,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,,,unknown,2,,0.806,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-34,,Oncorhynchus keta,,chum,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,,,immature,2,,3.35,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-35,,Oncorhynchus kisutch,,coho,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,species,,,immature,6,,5.304,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-36,,Onychoteuthis borealijaponica,,Clubhook squid,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,species,,,unknown,18,,0.789,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-37,,Symbolophorus californiense,,Bigfin lanternfish,Symbolophorus californiensis,urn:lsid:marinespecies.org:taxname:272733,species,,,unknown,1,,0.01,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-38,,Tarletonbeania crenularis,,Blue lanternfish,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,species,,,unknown,142,,0.438,kilograms,,
IYS2019-Kaganovsky-5-Trawl,,IYS2019-Kaganovsky-5-Trawl-39,,Thysanoessa spinifera,,,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,genus,,,unknown,6,,0,kilograms,,
IYS2019-Kaganovsky-6-Trawl,,IYS2019-Kaganovsky-6-Trawl-40,,Aequorea sp.,,aequorea jelly,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,,,unknown,,,0.482,kilograms,,
IYS2019-Kaganovsky-6-Trawl,,IYS2019-Kaganovsky-6-Trawl-41,,Oncorhynchus gorbuscha,,pink,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,species,,,unknown,5,,1.72,kilograms,,
IYS2019-Kaganovsky-6-Trawl,,IYS2019-Kaganovsky-6-Trawl-42,,Oncorhynchus keta,,chum,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,species,,,juvenile,2,,0.414,kilograms,,
IYS2019-Kaganovsky-6-Trawl,,IYS2019-Kaganovsky-6-Trawl-43,,Phacellophora camtshchatica,,fried egg jelly,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,species,,,unknown,1,,1.645,kilograms,,
IYS2019-Kaganovsky-6-Trawl,,IYS2019-Kaganovsky-6-Trawl-44,,Ctenephores sp,,,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,species,,,,,,,kilograms,,broken up - small amount
IYS2019-Kaganovsky-7-Trawl,,IYS2019-Kaganovsky-7-Trawl-45,,Aequorea sp.,,aequorea jelly,Aequorea,urn:lsid:marinespecies.org:taxname:116998,genus,,,unknown,,,0.363,kilograms,,max bell diam 17 cm
IYS2019-Kaganovsky-7-Trawl,,IYS2019-Kaganovsky-7-Trawl-46,,Aurelia limbata,,Brown banded moon jelly,Aurelia limbata,urn:lsid:marinespecies.org:taxname:158199,species,,,unknown,1,,0.369,kilograms,,
IYS2019-Kaganovsky-7-Trawl,,IYS2019-Kaganovsky-7-Trawl-47,,Corolla calceola,,,Corolla calceola,urn:lsid:marinespecies.org:taxname:532663,species,,,unknown,1,,0.001,kilograms,,
IYS2019-Kaganovsky-7-Trawl,,IYS2019-Kaganovsky-7-Trawl-48,,Hormiphora cucumis,,pleurobranchia,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,species,,,unknown,17,,0.017,kilograms,,
