station_event_id,original_event_id,catch_id,original_catch_id,specimen_id,original_specimen_id,verbatim_identification,species_recorded,common_name,scientific_name,scientific_name_id,lifestage,sex,taxonomic_rank,size_class_mm,number_measured,specimen_length,specimen_length_units,length_type,specimen_length2,specimen_length2_units,length_type2,specimen_weight,specimen_weight2,weight_units,weight_type,marks_scars,visceral_adhesion,comments
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-63,Sock-40,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,311,Millimeters,Fork Length,296,Millimeters,Standard length,304,284,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-64,Sock-41,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,388,Millimeters,Fork Length,367,Millimeters,Standard length,628,573,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-65,Sock-42,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,348,Millimeters,Fork Length,328,Millimeters,Standard length,412,400,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-66,Sock-43,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,392,Millimeters,Fork Length,370,Millimeters,Standard length,634,582,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-67,Sock-44,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,309,Millimeters,Fork Length,289,Millimeters,Standard length,313,291,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-59,,IYS2022-TINRO-3-10-Trawl-59-68,Sock-45,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,juvenile,male,species,1,1,266,Millimeters,Fork Length,252,Millimeters,Standard length,212,199,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-69,Sock-46,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,364,Millimeters,Fork Length,344,Millimeters,Standard length,511,475,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-70,Sock-47,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,334,Millimeters,Fork Length,319,Millimeters,Standard length,381,356,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-71,Sock-48,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,304,Millimeters,Fork Length,288,Millimeters,Standard length,305,286,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-72,Sock-49,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,347,Millimeters,Fork Length,329,Millimeters,Standard length,427,389,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-73,Sock-50,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,343,Millimeters,Fork Length,326,Millimeters,Standard length,475,441,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-74,Sock-51,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,384,Millimeters,Fork Length,366,Millimeters,Standard length,587,538,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-75,Sock-52,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,368,Millimeters,Fork Length,348,Millimeters,Standard length,503,470,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-76,Sock-53,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,378,Millimeters,Fork Length,355,Millimeters,Standard length,586,547,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-77,Sock-54,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,366,Millimeters,Fork Length,347,Millimeters,Standard length,582,543,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-78,Sock-55,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,390,Millimeters,Fork Length,369,Millimeters,Standard length,574,537,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-59,,IYS2022-TINRO-3-10-Trawl-59-79,Sock-56,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,juvenile,male,species,1,1,281,Millimeters,Fork Length,266,Millimeters,Standard length,228,211,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-80,Sock-57,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,383,Millimeters,Fork Length,363,Millimeters,Standard length,582,543,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-81,Sock-58,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,441,Millimeters,Fork Length,420,Millimeters,Standard length,901,846,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-82,Sock-59,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,408,Millimeters,Fork Length,385,Millimeters,Standard length,698,645,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-83,Sock-60,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,402,Millimeters,Fork Length,381,Millimeters,Standard length,650,604,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-58,,IYS2022-TINRO-3-10-Trawl-58-84,Sock-61,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,369,Millimeters,Fork Length,348,Millimeters,Standard length,528,488,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-60,,IYS2022-TINRO-3-10-Trawl-60-85,Pink-5,Oncorhynchus gorbuscha,,Pink Salmon,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,juvenile,male,species,1,1,299,Millimeters,Fork Length,286,Millimeters,Standard length,245,218,Grams,Wet weight,-,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-61,,IYS2022-TINRO-3-10-Trawl-61-86,Coho-14,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,immature,female,species,1,1,349,Millimeters,Fork Length,328,Millimeters,Standard length,462,416,Grams,Wet weight,-,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-61,,IYS2022-TINRO-3-10-Trawl-61-87,Coho-15,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,immature,male,species,1,1,328,Millimeters,Fork Length,308,Millimeters,Standard length,382,353,Grams,Wet weight,-,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-62,,IYS2022-TINRO-3-10-Trawl-62-88,Chum-5,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,555,Millimeters,Fork Length,527,Millimeters,Standard length,1660,1534,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-62,,IYS2022-TINRO-3-10-Trawl-62-89,Chum-6,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,545,Millimeters,Fork Length,518,Millimeters,Standard length,1586,1486,Grams,Wet weight,–,no,
IYS2022-TINRO-3-10-Trawl,,IYS2022-TINRO-3-10-Trawl-62,,IYS2022-TINRO-3-10-Trawl-62-90,Chum-7,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,580,Millimeters,Fork Length,545,Millimeters,Standard length,1997,1820,Grams,Wet weight,–,no,
IYS2022-TINRO-3-11-Trawl,,IYS2022-TINRO-3-11-Trawl-70,,IYS2022-TINRO-3-11-Trawl-70-91,Chum-8,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,380,Millimeters,Fork Length,362,Millimeters,Standard length,457,412,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-78,,IYS2022-TINRO-3-12-Trawl-78-92,Sock-62,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,421,Millimeters,Fork Length,399,Millimeters,Standard length,754,703,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-78,,IYS2022-TINRO-3-12-Trawl-78-93,Sock-63,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,405,Millimeters,Fork Length,384,Millimeters,Standard length,706,648,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-78,,IYS2022-TINRO-3-12-Trawl-78-94,Sock-64,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,411,Millimeters,Fork Length,390,Millimeters,Standard length,761,697,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-78,,IYS2022-TINRO-3-12-Trawl-78-95,Sock-65,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,437,Millimeters,Fork Length,413,Millimeters,Standard length,942,880,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-78,,IYS2022-TINRO-3-12-Trawl-78-96,Sock-66,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,367,Millimeters,Fork Length,347,Millimeters,Standard length,498,450,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-78,,IYS2022-TINRO-3-12-Trawl-78-97,Sock-67,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,365,Millimeters,Fork Length,343,Millimeters,Standard length,554,501,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-78,,IYS2022-TINRO-3-12-Trawl-78-98,Sock-68,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,386,Millimeters,Fork Length,366,Millimeters,Standard length,655,599,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-78,,IYS2022-TINRO-3-12-Trawl-78-99,Sock-69,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,451,Millimeters,Fork Length,427,Millimeters,Standard length,974,895,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-79,,IYS2022-TINRO-3-12-Trawl-79-100,Sock-70,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,juvenile,female,species,1,1,298,Millimeters,Fork Length,282,Millimeters,Standard length,270,250,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-79,,IYS2022-TINRO-3-12-Trawl-79-101,Sock-71,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,juvenile,female,species,1,1,292,Millimeters,Fork Length,279,Millimeters,Standard length,252,234,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-79,,IYS2022-TINRO-3-12-Trawl-79-102,Sock-72,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,juvenile,female,species,1,1,240,Millimeters,Fork Length,229,Millimeters,Standard length,130,122,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-79,,IYS2022-TINRO-3-12-Trawl-79-103,Sock-73,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,juvenile,male,species,1,1,259,Millimeters,Fork Length,245,Millimeters,Standard length,164,151,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-104,Chum-9,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,426,Millimeters,Fork Length,402,Millimeters,Standard length,676,530,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-105,Chum-10,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,527,Millimeters,Fork Length,503,Millimeters,Standard length,1414,1260,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-106,Chum-11,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,520,Millimeters,Fork Length,492,Millimeters,Standard length,1397,1270,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-107,Chum-12,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,482,Millimeters,Fork Length,458,Millimeters,Standard length,925,811,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-108,Chum-13,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,508,Millimeters,Fork Length,488,Millimeters,Standard length,1219,1106,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-109,Chum-14,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,516,Millimeters,Fork Length,494,Millimeters,Standard length,1272,1137,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-110,Chum-15,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,430,Millimeters,Fork Length,409,Millimeters,Standard length,784,696,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-111,Chum-16,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,430,Millimeters,Fork Length,407,Millimeters,Standard length,796,719,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-112,Chum-17,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,520,Millimeters,Fork Length,495,Millimeters,Standard length,1405,1259,Grams,Wet weight,–,no,
IYS2022-TINRO-3-12-Trawl,,IYS2022-TINRO-3-12-Trawl-80,,IYS2022-TINRO-3-12-Trawl-80-113,Chum-18,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,517,Millimeters,Fork Length,497,Millimeters,Standard length,1323,1186,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-114,Chum-19,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,393,Millimeters,Fork Length,371,Millimeters,Standard length,584,506,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-115,Chum-20,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,455,Millimeters,Fork Length,431,Millimeters,Standard length,950,830,Grams,Wet weight,S3VR(minog),no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-116,Chum-21,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,413,Millimeters,Fork Length,395,Millimeters,Standard length,690,603,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-117,Chum-22,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,360,Millimeters,Fork Length,345,Millimeters,Standard length,492,,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-118,Chum-23,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,445,Millimeters,Fork Length,425,Millimeters,Standard length,809,716,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-119,Chum-24,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,376,Millimeters,Fork Length,359,Millimeters,Standard length,527,454,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-120,Chum-25,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,335,Millimeters,Fork Length,322,Millimeters,Standard length,396,342,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-121,Chum-26,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,390,Millimeters,Fork Length,371,Millimeters,Standard length,610,525,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-122,Chum-27,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,405,Millimeters,Fork Length,383,Millimeters,Standard length,761,644,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-123,Chum-28,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,520,Millimeters,Fork Length,495,Millimeters,Standard length,1352,1161,Grams,Wet weight,S2VR(Alepis.),no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-124,Chum-29,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,557,Millimeters,Fork Length,528,Millimeters,Standard length,1830,1673,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-125,Chum-30,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,490,Millimeters,Fork Length,465,Millimeters,Standard length,1231,1063,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-126,Chum-32,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,450,Millimeters,Fork Length,429,Millimeters,Standard length,852,752,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-127,Chum-33,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,male,species,1,1,357,Millimeters,Fork Length,337,Millimeters,Standard length,494,418,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-128,Chum-34,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,377,Millimeters,Fork Length,357,Millimeters,Standard length,560,476,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-129,Chum-35,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,394,Millimeters,Fork Length,374,Millimeters,Standard length,582,515,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-85,,IYS2022-TINRO-3-13-Trawl-85-130,Chum-36,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,immature,female,species,1,1,333,Millimeters,Fork Length,314,Millimeters,Standard length,385,338,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-86,,IYS2022-TINRO-3-13-Trawl-86-131,Chum-38,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,juvenile,male,species,1,1,221,Millimeters,Fork Length,211,Millimeters,Standard length,98,83,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-86,,IYS2022-TINRO-3-13-Trawl-86-132,Chum-39,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,juvenile,male,species,1,1,219,Millimeters,Fork Length,209,Millimeters,Standard length,104,88,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-86,,IYS2022-TINRO-3-13-Trawl-86-133,Chum-40,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,juvenile,male,species,1,1,267,Millimeters,Fork Length,253,Millimeters,Standard length,190,163,Grams,Wet weight,–,no,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-88,,IYS2022-TINRO-3-13-Trawl-88-134,Sock-74,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,male,species,1,1,411,Millimeters,Fork Length,389,Millimeters,Standard length,764,701,Grams,Wet weight,–,yes,
IYS2022-TINRO-3-13-Trawl,,IYS2022-TINRO-3-13-Trawl-88,,IYS2022-TINRO-3-13-Trawl-88-135,Sock-75,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,immature,female,species,1,1,435,Millimeters,Fork Length,410,Millimeters,Standard length,837,772,Grams,Wet weight,–,no,
