Station_Event_ID,Instrument_Type,Instrument_Model,Sampling_Depth_Dbar,sea_water_temperature,sea_water_salinity,sea_water_conductivity,sea_water_EC25,sea_water_density,sea_water_sigmaT,sea_water_turbidity,sea_water_chl_fluorescence,sea_water_chl_concentration,sea_water_dissolvedO2,sea_water_dissolvedO2_sat,sea_water_pH,sea_water_BOD5,Comments
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,270,3.963,33.836,NA,NA,1028.12021244095,26.8658529967461,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,271,3.963,33.836,NA,NA,1028.12485167498,26.8658601530112,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,272,3.963,33.837,NA,NA,1028.13028419622,26.8666628970441,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,273,3.964,33.838,NA,NA,1028.13560847356,26.8673647346186,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,274,3.964,33.839,NA,NA,1028.14104073861,26.8681674826025,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,275,3.965,33.839,NA,NA,1028.14557133427,26.8680737271607,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,276,3.965,33.841,NA,NA,1028.15179670206,26.8696720618211,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,277,3.965,33.842,NA,NA,1028.15722859654,26.8704748162738,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,278,3.965,33.843,NA,NA,1028.16266037662,26.8712775732427,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,279,3.966,33.845,NA,NA,1028.16877705185,26.8727749759596,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,280,3.966,33.847,NA,NA,1028.17500188817,26.8743733213016,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,281,3.967,33.849,NA,NA,1028.18111820361,26.8758707086699,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,282,3.966,33.85,NA,NA,1028.18665786858,26.8767744386225,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,283,3.966,33.852,NA,NA,1028.19288232534,26.8783727953009,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,284,3.966,33.853,NA,NA,1028.19831336218,26.8791755688719,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,285,3.966,33.854,NA,NA,1028.20374428465,26.8799783449595,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,286,3.966,33.856,NA,NA,1028.209968369,26.8815767120504,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,287,3.965,33.857,NA,NA,1028.215507605,26.8824804557407,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,288,3.964,33.86,NA,NA,1028.222633304,26.8849753833622,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,289,3.962,33.863,NA,NA,1028.22986749347,26.88757125701,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,290,3.961,33.866,NA,NA,1028.23699303505,26.8900661935791,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,291,3.96,33.868,NA,NA,1028.24332522979,26.8917655270229,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,292,3.959,33.87,NA,NA,1028.24965734392,26.8934648601046,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,293,3.958,33.872,NA,NA,1028.25598937746,26.8951641928238,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,294,3.958,33.875,NA,NA,1028.26300589875,26.8975582435871,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,295,3.957,33.876,NA,NA,1028.26854451113,26.8984619652333,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,296,3.956,33.879,NA,NA,1028.27566951756,26.9009569310649,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,297,3.956,33.882,NA,NA,1028.28268568963,26.9033510111728,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,298,3.955,33.884,NA,NA,1028.28901727493,26.9050503659321,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,299,3.955,33.885,NA,NA,1028.29444677162,26.9058532000859,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,300,3.955,33.886,NA,NA,1028.299876154,26.9066560367551,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,301,3.955,33.887,NA,NA,1028.30530542205,26.9074588759395,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,302,3.955,33.888,NA,NA,1028.31073457579,26.9082617176396,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,303,3.955,33.889,NA,NA,1028.31616361522,26.9090645618548,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,304,3.955,33.889,NA,NA,1028.32079936307,26.9090717739048,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,305,3.955,33.89,NA,NA,1028.32622818129,26.909874622504,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,306,3.955,33.891,NA,NA,1028.33165688522,26.9106774736188,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,307,3.955,33.891,NA,NA,1028.33629232004,26.9106846909081,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,308,3.955,33.892,NA,NA,1028.34172080277,26.9114875464063,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,309,3.955,33.892,NA,NA,1028.34635603149,26.9114947670657,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,310,3.955,33.893,NA,NA,1028.35178429304,26.9122976269475,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,311,3.955,33.893,NA,NA,1028.35641931567,26.9123048509769,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,312,3.955,33.893,NA,NA,1028.36105423909,26.9123120765075,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,313,3.955,33.893,NA,NA,1028.36568906331,26.9123193035393,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,314,3.955,33.894,NA,NA,1028.37111688994,26.9131221715402,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,315,3.955,33.894,NA,NA,1028.3757515081,26.913129401941,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,316,3.955,33.894,NA,NA,1028.38038602706,26.9131366338427,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,317,3.955,33.894,NA,NA,1028.38502044683,26.9131438672453,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,318,3.955,33.894,NA,NA,1028.38965476742,26.9131511021483,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,319,3.955,33.895,NA,NA,1028.39508205233,26.9139539801338,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,320,3.955,33.895,NA,NA,1028.39971616688,26.9139612184044,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,321,3.955,33.896,NA,NA,1028.40514323067,26.9147641007719,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,322,3.955,33.897,NA,NA,1028.41057018022,26.9155669856534,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,323,3.954,33.899,NA,NA,1028.41689946914,26.9172664014773,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,324,3.954,33.901,NA,NA,1028.42311923965,26.918864940943,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,325,3.953,33.904,NA,NA,1028.4302413747,26.9213600160772,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,326,3.952,33.907,NA,NA,1028.43736342069,26.9238550984526,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,327,3.952,33.908,NA,NA,1028.44278983666,26.9246580030126,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,328,3.952,33.909,NA,NA,1028.4482161384,26.9254609100867,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,329,3.951,33.911,NA,NA,1028.45454488959,26.9271603485126,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,330,3.951,33.912,NA,NA,1028.45997098281,26.9279632623359,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,331,3.951,33.912,NA,NA,1028.46460397452,26.9279705167003,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,332,3.951,33.913,NA,NA,1028.47002984671,26.9287734349034,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,333,3.951,33.914,NA,NA,1028.4754556047,26.9295763556206,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,334,3.951,33.914,NA,NA,1028.48008828363,26.9295836152153,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,335,3.951,33.915,NA,NA,1028.4855138206,26.9303865403119,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,336,3.951,33.915,NA,NA,1028.49014629358,26.9303938032706,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,337,3.95,33.917,NA,NA,1028.49647431744,26.9320932599871,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,338,3.95,33.917,NA,NA,1028.50110660143,26.9321005250149,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,339,3.95,33.918,NA,NA,1028.50653171631,26.9329034605901,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,340,3.949,33.919,NA,NA,1028.51206654993,26.9338072490343,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,341,3.949,33.92,NA,NA,1028.51749146374,26.9346101907083,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,342,3.949,33.921,NA,NA,1028.52291626337,26.9354131348955,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,343,3.949,33.921,NA,NA,1028.52754804566,26.935420407219,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,344,3.948,33.922,NA,NA,1028.53308255195,26.9363241956257,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,345,3.948,33.924,NA,NA,1028.53929993482,26.9379228261832,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,346,3.947,33.925,NA,NA,1028.54483427817,26.9388266141461,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,347,3.946,33.926,NA,NA,1028.55036855015,26.9397303946985,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,348,3.946,33.928,NA,NA,1028.55658562123,26.9413290432803,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,349,3.945,33.93,NA,NA,1028.56291260046,26.9430285131541,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,350,3.943,33.932,NA,NA,1028.56934954245,26.9448287795369,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,351,3.941,33.935,NA,NA,1028.57657929563,26.9474247198093,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,352,3.938,33.94,NA,NA,1028.58550477693,26.9517128191833,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,353,3.936,33.943,NA,NA,1028.59273441841,26.9543087234733,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,354,3.933,33.946,NA,NA,1028.60007406248,26.9570053197256,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,355,3.929,33.949,NA,NA,1028.60752370123,26.9598025189543,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,356,3.928,33.951,NA,NA,1028.61385026849,26.9615019293296,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,357,3.927,33.952,NA,NA,1028.61938389154,26.9624055909467,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,358,3.927,33.953,NA,NA,1028.62480734685,26.9632086092995,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,359,3.927,33.953,NA,NA,1028.62943783931,26.9632158807499,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,360,3.927,33.954,NA,NA,1028.63486107373,26.9640189034737,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,361,3.927,33.954,NA,NA,1028.63949136035,26.9640261782783,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,362,3.926,33.955,NA,NA,1028.64502457408,26.9649298400495,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,363,3.925,33.956,NA,NA,1028.65055771648,26.9658334944086,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,364,3.924,33.957,NA,NA,1028.65609078758,26.9667371413555,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,365,3.924,33.957,NA,NA,1028.6607207287,26.9667444182489,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,366,3.924,33.958,NA,NA,1028.66614337498,26.9675474579519,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,367,3.924,33.958,NA,NA,1028.6707731103,26.9675547381976,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,368,3.923,33.959,NA,NA,1028.67630585898,26.9684583817104,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,369,3.923,33.96,NA,NA,1028.68172819758,26.9692614293642,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,370,3.922,33.961,NA,NA,1028.68726078812,26.9701650690458,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,371,3.921,33.962,NA,NA,1028.69279330737,26.9710687013144,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,372,3.919,33.963,NA,NA,1028.69843614068,26.9720728816299,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,373,3.916,33.967,NA,NA,1028.70656762233,26.9755649048827,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,374,3.915,33.969,NA,NA,1028.7128927304,26.9772642840549,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,375,3.914,33.97,NA,NA,1028.71842499228,26.9781678672239,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,376,3.913,33.972,NA,NA,1028.72474994397,26.9798672420054,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,377,3.911,33.974,NA,NA,1028.73118525914,26.9816670971195,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,378,3.91,33.976,NA,NA,1028.73751006828,26.9833664629186,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,379,3.907,33.978,NA,NA,1028.7440557224,26.9852667205014,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,380,3.903,33.981,NA,NA,1028.75150452169,26.9880631223693,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,381,3.899,33.984,NA,NA,1028.7589532518,26.9908593897233,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,382,3.895,33.988,NA,NA,1028.76719468075,26.9944513775574,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,383,3.892,33.991,NA,NA,1028.77453287433,26.9971471122064,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,384,3.89,33.993,NA,NA,1028.78096783652,26.998946654395,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,385,3.888,33.996,NA,NA,1028.78819550917,27.0015420451527,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,386,3.886,33.998,NA,NA,1028.7946303583699,27.0033415358525,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,387,3.884,34,NA,NA,1028.80106515193,27.0051409976049,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,388,3.881,34.003,NA,NA,1028.80840309109,27.0078365070754,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,389,3.879,34.004,NA,NA,1028.81404501601,27.0088399908425,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,390,3.878,34.005,NA,NA,1028.81957644145,27.0097432996249,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,391,3.878,34.006,NA,NA,1028.82499732074,27.0105464664098,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,392,3.877,34.006,NA,NA,1028.82973584305,27.010653858049402,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,393,3.877,34.007,NA,NA,1028.83515652886,27.011457030268,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,394,3.876,34.008,NA,NA,1028.84068764296,27.0123603279953,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,395,3.875,34.009,NA,NA,1028.84621868584,27.0132636183073,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,396,3.872,34.011,NA,NA,1028.85276349826,27.0151629966088,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,397,3.87,34.012,NA,NA,1028.85840498164,27.0161663100168,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,398,3.869,34.013,NA,NA,1028.86393585283,27.0170695484831,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,399,3.867,34.015,NA,NA,1028.87036994928,27.018868747522,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,400,3.865,34.017,NA,NA,1028.87680399017,27.020667917614,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,401,3.864,34.018,NA,NA,1028.88233466947,27.0215711186179,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,402,3.863,34.019,NA,NA,1028.88786527756,27.022474312206,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,403,3.861,34.02,NA,NA,1028.8935064345,27.0234774581784,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,404,3.86,34.022,NA,NA,1028.89982961878,27.0251765944531,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,405,3.858,34.023,NA,NA,1028.90547066627,27.0261796866553,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,406,3.856,34.025,NA,NA,1028.91190436125,27.0279787184256,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,407,3.854,34.026,NA,NA,1028.91754530316,27.0289817337812,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,408,3.853,34.027,NA,NA,1028.92307553695,27.0298848456639,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,409,3.852,34.028,NA,NA,1028.92860569956,27.0307879501299,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,410,3.851,34.029,NA,NA,1028.93413579099,27.031691047179,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,411,3.85,34.031,NA,NA,1028.94045849001,27.0333901378383,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,412,3.849,34.032,NA,NA,1028.94598843439,27.034293223443,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,413,3.848,34.032,NA,NA,1028.95072563821,27.034400293823,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,414,3.848,34.033,NA,NA,1028.95614468346,27.0352035531196,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,415,3.846,34.034,NA,NA,1028.96178518049,27.0362064211652,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,416,3.845,34.035,NA,NA,1028.96731484489,27.0371094737095,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,417,3.844,34.036,NA,NA,1028.97284443811,27.0380125188362,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,418,3.842,34.037,NA,NA,1028.97848477223,27.0390153085607,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,419,3.841,34.038,NA,NA,1028.98401423871,27.0399183278541,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,420,3.841,34.039,NA,NA,1028.98943279083,27.0407216097071,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,421,3.839,34.039,NA,NA,1028.99428032401,27.0409283067947,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,422,3.838,34.04,NA,NA,1028.99980958173,27.0418313004418,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,423,3.836,34.041,NA,NA,1029.00544964383,27.0428339688785,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,424,3.836,34.042,NA,NA,1029.01086788372,27.0436372654797,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,425,3.835,34.042,NA,NA,1029.01560431289,27.0437441861961,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,426,3.835,34.043,NA,NA,1029.02102235942,27.0445474882192,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,427,3.834,34.044,NA,NA,1029.02655125053,27.0454504523768,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,428,3.833,34.045,NA,NA,1029.03208007051,27.0463534091148,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-13-CTD,CTD,SeaBird911,429,3.831,34.046,NA,NA,1029.0377197974,27.0473559839984,NA,NA,NA,NA,NA,NA,NA,NA
